finding_id,severity,category,sheet,excel_row,code,field,current_value,related_codes
CAT-2025-0224,ERROR,UNASSIGNED_ROOT_NODE,Information Products,158,IP-1558,Parent,,
CAT-2025-0225,ERROR,UNASSIGNED_ROOT_NODE,Information Products,159,IP-1585,Parent,,
CAT-2025-0226,ERROR,UNASSIGNED_ROOT_NODE,Information Products,160,IP-1682,Parent,,
CAT-2025-0227,ERROR,UNASSIGNED_ROOT_NODE,Information Products,161,IP-2009,Parent,,
CAT-2025-0228,ERROR,UNASSIGNED_ROOT_NODE,Information Products,162,IP-1289,Parent,,
CAT-2025-0229,ERROR,UNASSIGNED_ROOT_NODE,Information Products,163,IP-1496,Parent,,
CAT-2025-0230,ERROR,UNASSIGNED_ROOT_NODE,Information Products,164,IP-1424,Parent,,
CAT-2025-0231,ERROR,UNASSIGNED_ROOT_NODE,Information Products,165,IP-1209,Parent,,
CAT-2025-0232,ERROR,UNASSIGNED_ROOT_NODE,Information Products,166,IP-1446,Parent,,
CAT-2025-0233,ERROR,UNASSIGNED_ROOT_NODE,Information Products,168,IP-1235,Parent,,
CAT-2025-0234,ERROR,UNASSIGNED_ROOT_NODE,Information Products,169,IP-1163,Parent,,
CAT-2025-0235,ERROR,UNASSIGNED_ROOT_NODE,Information Products,170,IP-1989,Parent,,
CAT-2025-0236,ERROR,UNASSIGNED_ROOT_NODE,Information Products,171,IP-1937,Parent,,
CAT-2025-0237,ERROR,UNASSIGNED_ROOT_NODE,Information Products,172,IP-1501,Parent,,
CAT-2025-0238,ERROR,UNASSIGNED_ROOT_NODE,Information Products,173,IP-1955,Parent,,
CAT-2025-0239,ERROR,UNASSIGNED_ROOT_NODE,Information Products,174,IP-1997,Parent,,
CAT-2025-0240,ERROR,UNASSIGNED_ROOT_NODE,Information Products,175,IP-1355,Parent,,
CAT-2025-0241,ERROR,UNASSIGNED_ROOT_NODE,Information Products,176,IP-1804,Parent,,
CAT-2025-0242,ERROR,UNASSIGNED_ROOT_NODE,Information Products,177,IP-1567,Parent,,
CAT-2025-0243,ERROR,UNASSIGNED_ROOT_NODE,Information Products,178,IP-1357,Parent,,
CAT-2025-0244,ERROR,UNASSIGNED_ROOT_NODE,Information Products,179,IP-1588,Parent,,
CAT-2025-0245,ERROR,UNASSIGNED_ROOT_NODE,Information Products,180,IP-1847,Parent,,
CAT-2025-0246,ERROR,UNASSIGNED_ROOT_NODE,Information Products,181,IP-1314,Parent,,
CAT-2025-0247,ERROR,UNASSIGNED_ROOT_NODE,Information Products,182,IP-1481,Parent,,
CAT-2025-0248,ERROR,UNASSIGNED_ROOT_NODE,Information Products,183,IP-2003,Parent,,
CAT-2025-0249,ERROR,UNASSIGNED_ROOT_NODE,Information Products,184,IP-1330,Parent,,
CAT-2025-0250,ERROR,UNASSIGNED_ROOT_NODE,Information Products,185,IP-1833,Parent,,
CAT-2025-0251,ERROR,UNASSIGNED_ROOT_NODE,Information Products,186,IP-1462,Parent,,
CAT-2025-0252,ERROR,UNASSIGNED_ROOT_NODE,Information Products,187,IP-1312,Parent,,
CAT-2025-0253,ERROR,UNASSIGNED_ROOT_NODE,Information Products,188,IP-1531,Parent,,
CAT-2025-0254,ERROR,UNASSIGNED_ROOT_NODE,Information Products,189,IP-1655,Parent,,
CAT-2025-0255,ERROR,UNASSIGNED_ROOT_NODE,Information Products,190,IP-1808,Parent,,
CAT-2025-0256,ERROR,UNASSIGNED_ROOT_NODE,Information Products,191,IP-1187,Parent,,
CAT-2025-0257,ERROR,UNASSIGNED_ROOT_NODE,Information Products,192,IP-1686,Parent,,
CAT-2025-0258,ERROR,UNASSIGNED_ROOT_NODE,Information Products,193,IP-1413,Parent,,
CAT-2025-0259,ERROR,UNASSIGNED_ROOT_NODE,Information Products,194,IP-1882,Parent,,
CAT-2025-0260,ERROR,UNASSIGNED_ROOT_NODE,Information Products,195,IP-1153,Parent,,
CAT-2025-0261,ERROR,UNASSIGNED_ROOT_NODE,Information Products,196,IP-2008,Parent,,
CAT-2025-0262,ERROR,UNASSIGNED_ROOT_NODE,Information Products,197,IP-1607,Parent,,
CAT-2025-0263,ERROR,UNASSIGNED_ROOT_NODE,Information Products,198,IP-1594,Parent,,
CAT-2025-0264,ERROR,UNASSIGNED_ROOT_NODE,Information Products,199,IP-1461,Parent,,
CAT-2025-0265,ERROR,UNASSIGNED_ROOT_NODE,Information Products,200,IP-1956,Parent,,
CAT-2025-0266,ERROR,UNASSIGNED_ROOT_NODE,Information Products,201,IP-1542,Parent,,
CAT-2025-0267,ERROR,UNASSIGNED_ROOT_NODE,Information Products,202,IP-1456,Parent,,
CAT-2025-0268,ERROR,UNASSIGNED_ROOT_NODE,Information Products,203,IP-1477,Parent,,
CAT-2025-0269,ERROR,UNASSIGNED_ROOT_NODE,Information Products,204,IP-1277,Parent,,
CAT-2025-0270,ERROR,UNASSIGNED_ROOT_NODE,Information Products,205,IP-1828,Parent,,
CAT-2025-0271,ERROR,UNASSIGNED_ROOT_NODE,Information Products,206,IP-1723,Parent,,
CAT-2025-0272,ERROR,UNASSIGNED_ROOT_NODE,Information Products,207,IP-1620,Parent,,
CAT-2025-0273,ERROR,UNASSIGNED_ROOT_NODE,Information Products,208,IP-1470,Parent,,
CAT-2025-0274,ERROR,UNASSIGNED_ROOT_NODE,Information Products,217,IP-1371,Parent,,
CAT-2025-0275,ERROR,UNASSIGNED_ROOT_NODE,Information Products,218,IP-1422,Parent,,
CAT-2025-0276,ERROR,UNASSIGNED_ROOT_NODE,Information Products,219,IP-1414,Parent,,
CAT-2025-0277,ERROR,UNASSIGNED_ROOT_NODE,Information Products,220,IP-1689,Parent,,
CAT-2025-0278,ERROR,UNASSIGNED_ROOT_NODE,Information Products,221,IP-1383,Parent,,
CAT-2025-0279,ERROR,UNASSIGNED_ROOT_NODE,Information Products,222,IP-1849,Parent,,
CAT-2025-0280,ERROR,UNASSIGNED_ROOT_NODE,Information Products,223,IP-1491,Parent,,
CAT-2025-0281,ERROR,UNASSIGNED_ROOT_NODE,Information Products,224,IP-1907,Parent,,
CAT-2025-0282,ERROR,UNASSIGNED_ROOT_NODE,Information Products,225,IP-1744,Parent,,
CAT-2025-0283,ERROR,UNASSIGNED_ROOT_NODE,Information Products,226,IP-1606,Parent,,
CAT-2025-0284,ERROR,UNASSIGNED_ROOT_NODE,Information Products,227,IP-1784,Parent,,
CAT-2025-0285,ERROR,UNASSIGNED_ROOT_NODE,Information Products,229,IP-1143,Parent,,
CAT-2025-0286,ERROR,UNASSIGNED_ROOT_NODE,Information Products,230,IP-1712,Parent,,
CAT-2025-0287,ERROR,UNASSIGNED_ROOT_NODE,Information Products,232,IP-1614,Parent,,
CAT-2025-0288,ERROR,UNASSIGNED_ROOT_NODE,Information Products,233,IP-1625,Parent,,
CAT-2025-0289,ERROR,UNASSIGNED_ROOT_NODE,Information Products,234,IP-1425,Parent,,
CAT-2025-0290,ERROR,UNASSIGNED_ROOT_NODE,Information Products,235,IP-1508,Parent,,
CAT-2025-0291,ERROR,UNASSIGNED_ROOT_NODE,Information Products,236,IP-1370,Parent,,
CAT-2025-0292,ERROR,UNASSIGNED_ROOT_NODE,Information Products,243,IP-1512,Parent,,
CAT-2025-0293,ERROR,UNASSIGNED_ROOT_NODE,Information Products,244,IP-1941,Parent,,
CAT-2025-0294,ERROR,UNASSIGNED_ROOT_NODE,Information Products,245,IP-1053,Parent,,
CAT-2025-0295,ERROR,UNASSIGNED_ROOT_NODE,Information Products,246,IP-1746,Parent,,
CAT-2025-0296,ERROR,UNASSIGNED_ROOT_NODE,Information Products,247,IP-1950,Parent,,
CAT-2025-0297,ERROR,UNASSIGNED_ROOT_NODE,Information Products,248,IP-1400,Parent,,
CAT-2025-0298,ERROR,UNASSIGNED_ROOT_NODE,Information Products,249,IP-1631,Parent,,
CAT-2025-0299,ERROR,UNASSIGNED_ROOT_NODE,Information Products,250,IP-1761,Parent,,
CAT-2025-0300,ERROR,UNASSIGNED_ROOT_NODE,Information Products,252,IP-1152,Parent,,
CAT-2025-0301,ERROR,UNASSIGNED_ROOT_NODE,Information Products,254,IP-1814,Parent,,
CAT-2025-0302,ERROR,UNASSIGNED_ROOT_NODE,Information Products,256,IP-1621,Parent,,
CAT-2025-0303,ERROR,UNASSIGNED_ROOT_NODE,Information Products,260,IP-1398,Parent,,
CAT-2025-0304,ERROR,UNASSIGNED_ROOT_NODE,Information Products,262,IP-1159,Parent,,
CAT-2025-0305,ERROR,UNASSIGNED_ROOT_NODE,Information Products,263,IP-1736,Parent,,
CAT-2025-0306,ERROR,UNASSIGNED_ROOT_NODE,Information Products,264,IP-1155,Parent,,
CAT-2025-0307,ERROR,UNASSIGNED_ROOT_NODE,Information Products,265,IP-1136,Parent,,
CAT-2025-0308,ERROR,UNASSIGNED_ROOT_NODE,Information Products,266,IP-1429,Parent,,
CAT-2025-0309,ERROR,UNASSIGNED_ROOT_NODE,Information Products,267,IP-1286,Parent,,
CAT-2025-0310,ERROR,UNASSIGNED_ROOT_NODE,Information Products,268,IP-1831,Parent,,
CAT-2025-0311,ERROR,UNASSIGNED_ROOT_NODE,Information Products,269,IP-1826,Parent,,
CAT-2025-0312,ERROR,UNASSIGNED_ROOT_NODE,Information Products,270,IP-1729,Parent,,
CAT-2025-0313,ERROR,UNASSIGNED_ROOT_NODE,Information Products,271,IP-1509,Parent,,
CAT-2025-0314,ERROR,UNASSIGNED_ROOT_NODE,Information Products,272,IP-1502,Parent,,
CAT-2025-0315,ERROR,UNASSIGNED_ROOT_NODE,Information Products,273,IP-1464,Parent,,
CAT-2025-0316,ERROR,UNASSIGNED_ROOT_NODE,Information Products,275,IP-1274,Parent,,
CAT-2025-0317,ERROR,UNASSIGNED_ROOT_NODE,Information Products,276,IP-1522,Parent,,
CAT-2025-0318,ERROR,UNASSIGNED_ROOT_NODE,Information Products,277,IP-2022,Parent,,
CAT-2025-0319,ERROR,UNASSIGNED_ROOT_NODE,Information Products,278,IP-1903,Parent,,
CAT-2025-0320,ERROR,UNASSIGNED_ROOT_NODE,Information Products,279,IP-1364,Parent,,
CAT-2025-0321,ERROR,UNASSIGNED_ROOT_NODE,Information Products,280,IP-1603,Parent,,
CAT-2025-0322,ERROR,UNASSIGNED_ROOT_NODE,Information Products,281,IP-1921,Parent,,
CAT-2025-0323,ERROR,UNASSIGNED_ROOT_NODE,Information Products,282,IP-1718,Parent,,
CAT-2025-0324,ERROR,UNASSIGNED_ROOT_NODE,Information Products,283,IP-1949,Parent,,
CAT-2025-0325,ERROR,UNASSIGNED_ROOT_NODE,Information Products,284,IP-1292,Parent,,
CAT-2025-0326,ERROR,UNASSIGNED_ROOT_NODE,Information Products,285,IP-1255,Parent,,
CAT-2025-0327,ERROR,UNASSIGNED_ROOT_NODE,Information Products,286,IP-1528,Parent,,
CAT-2025-0328,ERROR,UNASSIGNED_ROOT_NODE,Information Products,287,IP-1284,Parent,,
CAT-2025-0329,ERROR,UNASSIGNED_ROOT_NODE,Information Products,288,IP-1636,Parent,,
CAT-2025-0330,ERROR,UNASSIGNED_ROOT_NODE,Information Products,289,IP-1692,Parent,,
CAT-2025-0331,ERROR,UNASSIGNED_ROOT_NODE,Information Products,290,IP-1526,Parent,,
CAT-2025-0332,ERROR,UNASSIGNED_ROOT_NODE,Information Products,291,IP-1469,Parent,,
CAT-2025-0333,ERROR,UNASSIGNED_ROOT_NODE,Information Products,292,IP-2018,Parent,,
CAT-2025-0334,ERROR,UNASSIGNED_ROOT_NODE,Information Products,293,IP-1195,Parent,,
CAT-2025-0335,ERROR,UNASSIGNED_ROOT_NODE,Information Products,294,IP-1846,Parent,,
CAT-2025-0336,ERROR,UNASSIGNED_ROOT_NODE,Information Products,295,IP-2028,Parent,,
CAT-2025-0337,ERROR,UNASSIGNED_ROOT_NODE,Information Products,296,IP-1570,Parent,,
CAT-2025-0338,ERROR,UNASSIGNED_ROOT_NODE,Information Products,297,IP-1788,Parent,,
CAT-2025-0339,ERROR,UNASSIGNED_ROOT_NODE,Information Products,298,IP-1316,Parent,,
CAT-2025-0340,ERROR,UNASSIGNED_ROOT_NODE,Information Products,299,IP-1779,Parent,,
CAT-2025-0341,ERROR,UNASSIGNED_ROOT_NODE,Information Products,300,IP-1158,Parent,,
CAT-2025-0342,ERROR,UNASSIGNED_ROOT_NODE,Information Products,301,IP-1681,Parent,,
CAT-2025-0343,ERROR,UNASSIGNED_ROOT_NODE,Information Products,302,IP-1739,Parent,,
CAT-2025-0344,ERROR,UNASSIGNED_ROOT_NODE,Information Products,303,IP-1835,Parent,,
CAT-2025-0345,ERROR,UNASSIGNED_ROOT_NODE,Information Products,304,IP-1259,Parent,,
CAT-2025-0346,ERROR,UNASSIGNED_ROOT_NODE,Information Products,305,IP-1140,Parent,,
CAT-2025-0347,ERROR,UNASSIGNED_ROOT_NODE,Information Products,306,IP-1850,Parent,,
CAT-2025-0348,ERROR,UNASSIGNED_ROOT_NODE,Information Products,307,IP-1612,Parent,,
CAT-2025-0349,ERROR,UNASSIGNED_ROOT_NODE,Information Products,308,IP-1807,Parent,,
CAT-2025-0350,ERROR,UNASSIGNED_ROOT_NODE,Information Products,309,IP-1938,Parent,,
CAT-2025-0351,ERROR,UNASSIGNED_ROOT_NODE,Information Products,310,IP-1252,Parent,,
CAT-2025-0352,ERROR,UNASSIGNED_ROOT_NODE,Information Products,311,IP-1616,Parent,,
CAT-2025-0353,ERROR,UNASSIGNED_ROOT_NODE,Information Products,312,IP-1233,Parent,,
CAT-2025-0354,ERROR,UNASSIGNED_ROOT_NODE,Information Products,313,IP-1488,Parent,,
CAT-2025-0355,ERROR,UNASSIGNED_ROOT_NODE,Information Products,314,IP-1870,Parent,,
CAT-2025-0356,ERROR,UNASSIGNED_ROOT_NODE,Information Products,315,IP-1212,Parent,,
CAT-2025-0357,ERROR,UNASSIGNED_ROOT_NODE,Information Products,316,IP-1823,Parent,,
CAT-2025-0358,ERROR,UNASSIGNED_ROOT_NODE,Information Products,324,IP-1707,Parent,,
CAT-2025-0359,ERROR,UNASSIGNED_ROOT_NODE,Information Products,325,IP-1150,Parent,,
CAT-2025-0360,ERROR,UNASSIGNED_ROOT_NODE,Information Products,326,IP-1272,Parent,,
CAT-2025-0361,ERROR,UNASSIGNED_ROOT_NODE,Information Products,327,IP-1199,Parent,,
CAT-2025-0362,ERROR,UNASSIGNED_ROOT_NODE,Information Products,328,IP-1250,Parent,,
CAT-2025-0363,ERROR,UNASSIGNED_ROOT_NODE,Information Products,329,IP-1601,Parent,,
CAT-2025-0364,ERROR,UNASSIGNED_ROOT_NODE,Information Products,336,IP-1543,Parent,,
CAT-2025-0365,ERROR,UNASSIGNED_ROOT_NODE,Information Products,337,IP-1780,Parent,,
CAT-2025-0366,ERROR,UNASSIGNED_ROOT_NODE,Information Products,338,IP-1593,Parent,,
CAT-2025-0367,ERROR,UNASSIGNED_ROOT_NODE,Information Products,339,IP-1648,Parent,,
CAT-2025-0368,ERROR,UNASSIGNED_ROOT_NODE,Information Products,340,IP-1675,Parent,,
CAT-2025-0369,ERROR,UNASSIGNED_ROOT_NODE,Information Products,341,IP-1738,Parent,,
CAT-2025-0370,ERROR,UNASSIGNED_ROOT_NODE,Information Products,343,IP-1658,Parent,,
CAT-2025-0371,ERROR,UNASSIGNED_ROOT_NODE,Information Products,350,IP-1444,Parent,,
CAT-2025-0372,ERROR,UNASSIGNED_ROOT_NODE,Information Products,351,IP-1634,Parent,,
CAT-2025-0373,ERROR,UNASSIGNED_ROOT_NODE,Information Products,352,IP-1190,Parent,,
CAT-2025-0374,ERROR,UNASSIGNED_ROOT_NODE,Information Products,353,IP-1460,Parent,,
CAT-2025-0375,ERROR,UNASSIGNED_ROOT_NODE,Information Products,354,IP-1650,Parent,,
CAT-2025-0376,ERROR,UNASSIGNED_ROOT_NODE,Information Products,355,IP-1331,Parent,,
CAT-2025-0377,ERROR,UNASSIGNED_ROOT_NODE,Information Products,356,IP-1486,Parent,,
CAT-2025-0378,ERROR,UNASSIGNED_ROOT_NODE,Information Products,357,IP-1147,Parent,,
CAT-2025-0379,ERROR,UNASSIGNED_ROOT_NODE,Information Products,358,IP-1879,Parent,,
CAT-2025-0380,ERROR,UNASSIGNED_ROOT_NODE,Information Products,359,IP-1222,Parent,,
CAT-2025-0381,ERROR,UNASSIGNED_ROOT_NODE,Information Products,360,IP-1914,Parent,,
CAT-2025-0382,ERROR,UNASSIGNED_ROOT_NODE,Information Products,361,IP-1741,Parent,,
CAT-2025-0383,ERROR,UNASSIGNED_ROOT_NODE,Information Products,362,IP-1797,Parent,,
CAT-2025-0384,ERROR,UNASSIGNED_ROOT_NODE,Information Products,363,IP-2014,Parent,,
CAT-2025-0385,ERROR,UNASSIGNED_ROOT_NODE,Information Products,364,IP-1401,Parent,,
CAT-2025-0386,ERROR,UNASSIGNED_ROOT_NODE,Information Products,365,IP-1379,Parent,,
CAT-2025-0387,ERROR,UNASSIGNED_ROOT_NODE,Information Products,372,IP-1763,Parent,,
CAT-2025-0388,ERROR,UNASSIGNED_ROOT_NODE,Information Products,373,IP-1927,Parent,,
CAT-2025-0389,ERROR,UNASSIGNED_ROOT_NODE,Information Products,374,IP-1931,Parent,,
CAT-2025-0390,ERROR,UNASSIGNED_ROOT_NODE,Information Products,376,IP-1680,Parent,,
CAT-2025-0391,ERROR,UNASSIGNED_ROOT_NODE,Information Products,377,IP-1402,Parent,,
CAT-2025-0392,ERROR,UNASSIGNED_ROOT_NODE,Information Products,378,IP-1297,Parent,,
CAT-2025-0393,ERROR,UNASSIGNED_ROOT_NODE,Information Products,379,IP-1279,Parent,,
CAT-2025-0394,ERROR,UNASSIGNED_ROOT_NODE,Information Products,380,IP-1704,Parent,,
CAT-2025-0395,ERROR,UNASSIGNED_ROOT_NODE,Information Products,381,IP-1754,Parent,,
CAT-2025-0396,ERROR,UNASSIGNED_ROOT_NODE,Information Products,382,IP-1051,Parent,,
CAT-2025-0397,ERROR,UNASSIGNED_ROOT_NODE,Information Products,383,IP-1928,Parent,,
CAT-2025-0398,ERROR,UNASSIGNED_ROOT_NODE,Information Products,384,IP-1609,Parent,,
CAT-2025-0399,ERROR,UNASSIGNED_ROOT_NODE,Information Products,385,IP-1897,Parent,,
CAT-2025-0400,ERROR,UNASSIGNED_ROOT_NODE,Information Products,386,IP-1971,Parent,,
CAT-2025-0401,ERROR,UNASSIGNED_ROOT_NODE,Information Products,387,IP-1993,Parent,,
CAT-2025-0402,ERROR,UNASSIGNED_ROOT_NODE,Information Products,388,IP-1851,Parent,,
CAT-2025-0403,ERROR,UNASSIGNED_ROOT_NODE,Information Products,389,IP-1421,Parent,,
CAT-2025-0404,ERROR,UNASSIGNED_ROOT_NODE,Information Products,390,IP-1702,Parent,,
CAT-2025-0405,ERROR,UNASSIGNED_ROOT_NODE,Information Products,391,IP-2006,Parent,,
CAT-2025-0406,ERROR,UNASSIGNED_ROOT_NODE,Information Products,392,IP-1643,Parent,,
CAT-2025-0407,ERROR,UNASSIGNED_ROOT_NODE,Information Products,393,IP-1628,Parent,,
CAT-2025-0408,ERROR,UNASSIGNED_ROOT_NODE,Information Products,394,IP-1589,Parent,,
CAT-2025-0409,ERROR,UNASSIGNED_ROOT_NODE,Information Products,395,IP-1806,Parent,,
CAT-2025-0410,ERROR,UNASSIGNED_ROOT_NODE,Information Products,396,IP-1387,Parent,,
CAT-2025-0411,ERROR,UNASSIGNED_ROOT_NODE,Information Products,397,IP-1268,Parent,,
CAT-2025-0412,ERROR,UNASSIGNED_ROOT_NODE,Information Products,398,IP-1548,Parent,,
CAT-2025-0413,ERROR,UNASSIGNED_ROOT_NODE,Information Products,399,IP-1344,Parent,,
CAT-2025-0414,ERROR,UNASSIGNED_ROOT_NODE,Information Products,400,IP-1600,Parent,,
CAT-2025-0415,ERROR,UNASSIGNED_ROOT_NODE,Information Products,401,IP-1613,Parent,,
CAT-2025-0416,ERROR,UNASSIGNED_ROOT_NODE,Information Products,402,IP-1535,Parent,,
CAT-2025-0417,ERROR,UNASSIGNED_ROOT_NODE,Information Products,403,IP-1913,Parent,,
CAT-2025-0418,ERROR,UNASSIGNED_ROOT_NODE,Information Products,404,IP-1561,Parent,,
CAT-2025-0419,ERROR,UNASSIGNED_ROOT_NODE,Information Products,405,IP-1810,Parent,,
CAT-2025-0420,ERROR,UNASSIGNED_ROOT_NODE,Information Products,406,IP-1768,Parent,,
CAT-2025-0421,ERROR,UNASSIGNED_ROOT_NODE,Information Products,407,IP-1337,Parent,,
CAT-2025-0422,ERROR,UNASSIGNED_ROOT_NODE,Information Products,408,IP-1946,Parent,,
CAT-2025-0423,ERROR,UNASSIGNED_ROOT_NODE,Information Products,409,IP-1188,Parent,,
CAT-2025-0424,ERROR,UNASSIGNED_ROOT_NODE,Information Products,410,IP-1237,Parent,,
CAT-2025-0425,ERROR,UNASSIGNED_ROOT_NODE,Information Products,411,IP-1144,Parent,,
CAT-2025-0426,ERROR,UNASSIGNED_ROOT_NODE,Information Products,412,IP-1459,Parent,,
CAT-2025-0427,ERROR,UNASSIGNED_ROOT_NODE,Information Products,413,IP-1532,Parent,,
CAT-2025-0428,ERROR,UNASSIGNED_ROOT_NODE,Information Products,414,IP-1336,Parent,,
CAT-2025-0429,ERROR,UNASSIGNED_ROOT_NODE,Information Products,415,IP-1332,Parent,,
CAT-2025-0430,ERROR,UNASSIGNED_ROOT_NODE,Information Products,416,IP-1664,Parent,,
CAT-2025-0431,ERROR,UNASSIGNED_ROOT_NODE,Information Products,417,IP-1637,Parent,,
CAT-2025-0432,ERROR,UNASSIGNED_ROOT_NODE,Information Products,418,IP-1820,Parent,,
CAT-2025-0433,ERROR,UNASSIGNED_ROOT_NODE,Information Products,419,IP-1454,Parent,,
CAT-2025-0434,ERROR,UNASSIGNED_ROOT_NODE,Information Products,420,IP-2029,Parent,,
CAT-2025-0435,ERROR,UNASSIGNED_ROOT_NODE,Information Products,421,IP-1701,Parent,,
CAT-2025-0436,ERROR,UNASSIGNED_ROOT_NODE,Information Products,422,IP-1632,Parent,,
CAT-2025-0437,ERROR,UNASSIGNED_ROOT_NODE,Information Products,423,IP-1821,Parent,,
CAT-2025-0438,ERROR,UNASSIGNED_ROOT_NODE,Information Products,424,IP-1930,Parent,,
CAT-2025-0439,ERROR,UNASSIGNED_ROOT_NODE,Information Products,425,IP-1762,Parent,,
CAT-2025-0440,ERROR,UNASSIGNED_ROOT_NODE,Information Products,426,IP-1308,Parent,,
CAT-2025-0441,ERROR,UNASSIGNED_ROOT_NODE,Information Products,427,IP-1130,Parent,,
CAT-2025-0442,ERROR,UNASSIGNED_ROOT_NODE,Information Products,428,IP-1376,Parent,,
CAT-2025-0443,ERROR,UNASSIGNED_ROOT_NODE,Information Products,429,IP-1450,Parent,,
CAT-2025-0444,ERROR,UNASSIGNED_ROOT_NODE,Information Products,430,IP-1321,Parent,,
CAT-2025-0445,ERROR,UNASSIGNED_ROOT_NODE,Information Products,431,IP-1653,Parent,,
CAT-2025-0446,ERROR,UNASSIGNED_ROOT_NODE,Information Products,432,IP-1135,Parent,,
